Start Date,End Date,Length of Lease,Lease Sizes,Country,State,State Category,Zip Code,Regions,Rentable Sqft,Usable Sqft,Structured Parking Spaces,Surface Parking Spaces,Surface Sizes,Rent Amount
2009-01-22,2027-01-21,6573,Very Long 5000-15000,US,WA,Other,98121,Region 9,6335.0,6335.0,0,0,Small 0-49,1133141.45
2007-11-19,2024-12-18,6239,Very Long 5000-15000,US,WA,Other,99163,Region 9,660.0,660.0,0,0,Small 0-49,28220.5
2017-11-01,2037-10-31,7304,Very Long 5000-15000,US,WA,Other,98801,Region 9,434.0,434.0,0,0,Small 0-49,21864.92
2017-11-15,2027-11-14,3651,Long 3000-4999,US,WA,Other,98901,Region 9,862.0,862.0,0,0,Small 0-49,26967.72
2017-11-01,2032-10-31,5478,Very Long 5000-15000,US,WA,Other,99362,Region 9,700.0,700.0,0,0,Small 0-49,19562.28
2017-03-03,2037-03-02,7304,Very Long 5000-15000,US,WA,Other,99301,Region 9,1788.0,1788.0,0,4,Small 0-49,142932.72
2017-08-28,2027-08-27,3651,Long 3000-4999,US,WA,Other,98407,Region 9,842.0,663.0,2,0,Small 0-49,21345.0
2018-09-05,2028-09-04,3652,Long 3000-4999,US,WA,Other,98402,Region 9,9660.0,8400.0,4,0,Small 0-49,278857.78
2024-10-11,2034-10-10,3651,Long 3000-4999,US,WA,Other,98168,Region 9,127023.0,112102.0,84,26,Small 0-49,4368061.71
2014-06-05,2029-06-04,5478,Very Long 5000-15000,US,OR,Other,97224,Region 9,19008.0,18907.0,0,93,Large 50-99,584313.57
2008-10-17,2028-10-16,7304,Very Long 5000-15000,US,CA,CA,94965,Region 9,8300.0,8300.0,0,0,Small 0-49,291091.3
2019-11-19,2034-11-18,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,26250.0,26250.0,0,15,Small 0-49,591979.02
2019-08-13,2034-08-12,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,8432.0,8403.0,0,8,Small 0-49,207443.3
2005-10-01,2025-09-30,7304,Very Long 5000-15000,US,WA,Other,98101,Region 9,22695.0,21720.0,0,0,Small 0-49,796880.05
2014-06-14,2029-06-13,5478,Very Long 5000-15000,US,WA,Other,98660,Region 9,4457.0,3875.0,6,0,Small 0-49,140920.32
2018-08-20,2038-08-19,7304,Very Long 5000-15000,US,ID,Other,83616,Region 8,7550.0,6565.0,0,3,Small 0-49,187688.03
2019-11-01,2034-10-31,5478,Very Long 5000-15000,US,WA,Other,98250,Region 9,2150.0,1870.0,0,2,Small 0-49,68779.93
2024-04-01,2044-03-31,7304,Very Long 5000-15000,US,WA,Other,98101,Region 9,22779.0,19677.0,5,0,Small 0-49,1125209.91
2020-08-28,2035-08-27,5477,Very Long 5000-15000,US,CA,CA,94108,Region 9,7209.0,6161.0,0,6,Small 0-49,100937.0
2021-07-01,2041-06-30,7304,Very Long 5000-15000,US,WA,Other,98118,Region 9,27888.0,26029.0,19,0,Small 0-49,779611.18
2023-07-19,2043-07-18,7304,Very Long 5000-15000,US,WA,Other,98118,Region 9,5441.0,4731.0,9,0,Small 0-49,215445.34
2005-04-01,2025-10-31,7518,Very Long 5000-15000,US,WA,Other,98901,Region 9,330.0,330.0,0,0,Small 0-49,2580.0
2018-07-26,2028-07-25,3652,Long 3000-4999,US,WA,Other,99352,Region 9,979.0,950.0,0,0,Small 0-49,19539.22
2015-10-01,2025-09-30,3652,Long 3000-4999,US,WA,Other,98104,Region 9,12867.0,11169.0,1,0,Small 0-49,420795.23
2020-12-09,2037-12-08,6208,Very Long 5000-15000,US,WA,Other,98004,Region 9,3577.0,3070.0,3,0,Small 0-49,97686.73
2018-06-18,2033-06-17,5478,Very Long 5000-15000,US,WA,Other,98004,Region 9,4161.0,3582.0,0,2,Small 0-49,115444.91
2015-10-01,2035-09-30,7304,Very Long 5000-15000,US,WA,Other,99354,Region 9,2400.0,2020.0,0,2,Small 0-49,43450.0
2021-09-01,2038-08-31,6208,Very Long 5000-15000,US,WA,Other,99201,Region 9,3656.0,3100.0,0,6,Small 0-49,96958.12
2007-01-21,2027-01-20,7304,Very Long 5000-15000,US,WA,Other,99201,Region 9,5618.0,5050.0,7,0,Small 0-49,157809.62
2019-11-01,2029-10-31,3652,Long 3000-4999,US,WA,Other,99005,Region 9,22811.0,21946.0,0,23,Small 0-49,521673.74
2023-04-28,2028-04-27,1826,Medium 1000-2999,US,WA,Other,99336,Region 9,3117.19,2609.53,0,1,Small 0-49,161253.51
2018-08-20,2038-08-19,7304,Very Long 5000-15000,US,WA,Other,99336,Region 9,9280.0,7813.0,0,0,Small 0-49,295392.41
2017-12-01,2037-11-30,7304,Very Long 5000-15000,US,WA,Other,99362,Region 9,0.0,0.0,0,28,Small 0-49,12000.0
2008-07-01,2028-06-30,7304,Very Long 5000-15000,US,WA,Other,98226,Region 9,12942.0,11943.0,24,30,Small 0-49,545849.21
2024-12-03,2044-12-02,7304,Very Long 5000-15000,US,WA,Other,99336,Region 9,4280.0,4280.0,0,10,Small 0-49,131995.2
2008-10-01,2028-09-30,7304,Very Long 5000-15000,US,NV,Other,89117,Region 8,6087.0,5290.0,0,23,Small 0-49,225416.26
2009-08-01,2029-07-31,7304,Very Long 5000-15000,US,WA,Other,98104,Region 9,13191.0,11982.0,18,6,Small 0-49,698020.69
2008-07-23,2028-07-22,7304,Very Long 5000-15000,US,WA,Other,98225,Region 9,15.0,15.0,0,0,Small 0-49,5796.0
2010-02-02,2025-02-01,5478,Very Long 5000-15000,US,WA,Other,98370,Region 9,2986.0,2460.0,4,0,Small 0-49,122365.82
2019-08-31,2039-08-30,7304,Very Long 5000-15000,US,WA,Other,98108,Region 9,6828.0,6635.0,0,0,Small 0-49,258118.23
2012-12-07,2027-12-06,5477,Very Long 5000-15000,US,WA,Other,98040,Region 9,9906.0,9712.0,0,0,Small 0-49,281189.35
2009-12-29,2029-12-28,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,14764.0,12951.0,40,12,Small 0-49,429065.08
2009-10-07,2029-10-06,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,21530.0,20850.0,63,21,Small 0-49,638537.69
2019-04-01,2039-03-31,7304,Very Long 5000-15000,US,WA,Other,98226,Region 9,10145.0,8828.0,0,10,Small 0-49,352578.79
2010-11-15,2025-11-14,5478,Very Long 5000-15000,US,WA,Other,98390,Region 9,14205.0,13205.0,5,0,Small 0-49,459067.79
2010-01-05,2030-01-04,7304,Very Long 5000-15000,US,WA,Other,98513,Region 9,1959.0,1665.0,0,5,Small 0-49,55859.76
2020-11-01,2025-10-31,1825,Medium 1000-2999,US,WA,Other,98104,Region 9,32360.0,28457.0,3,0,Small 0-49,1537469.64
2024-12-02,2044-12-01,7304,Very Long 5000-15000,US,WA,Other,98104,Region 9,13756.0,11217.0,17,0,Small 0-49,671838.38
2020-11-01,2040-10-31,7304,Very Long 5000-15000,US,WA,Other,98104,Region 9,52939.0,46078.0,22,0,Small 0-49,2556581.14
2022-08-15,2042-08-14,7304,Very Long 5000-15000,US,WA,Other,98104,Region 9,70307.0,63276.0,170,0,Small 0-49,3229328.35
2009-04-01,2029-03-31,7304,Very Long 5000-15000,US,TX,TX,75247,Region 7,1451.0,1451.0,0,0,Small 0-49,47458.99
2009-03-15,2029-03-14,7304,Very Long 5000-15000,US,OR,Other,97222,Region 9,4.0,4.0,0,0,Small 0-49,4466.6
2009-12-01,2026-07-17,6072,Very Long 5000-15000,US,WA,Other,98101,Region 9,21229.0,21144.0,0,23,Small 0-49,599052.23
2020-06-28,2040-06-27,7304,Very Long 5000-15000,US,WA,Other,98372,Region 9,13800.0,12105.0,28,0,Small 0-49,573063.61
2019-07-10,2039-07-09,7304,Very Long 5000-15000,US,WA,Other,99212,Region 9,1897.0,1695.0,0,4,Small 0-49,43569.01
2010-06-02,2025-06-01,5478,Very Long 5000-15000,US,WA,Other,98144,Region 9,2924.0,2339.0,4,0,Small 0-49,124724.0
2009-06-25,2029-06-24,7304,Very Long 5000-15000,US,WA,Other,98362,Region 9,6028.0,6028.0,0,16,Small 0-49,139967.58
2020-07-01,2035-06-30,5477,Very Long 5000-15000,US,WA,Other,98512,Region 9,8940.0,8202.0,0,2,Small 0-49,224636.12
2020-04-05,2040-04-04,7304,Very Long 5000-15000,US,WA,Other,98104,Region 9,28993.0,25212.0,0,0,Small 0-49,1064003.28
2020-05-27,2030-05-26,3651,Long 3000-4999,US,WA,Other,98033,Region 9,17681.0,17534.0,0,0,Small 0-49,595004.55
2015-06-01,2025-05-31,3652,Long 3000-4999,US,WA,Other,98108,Region 9,5089.0,4475.0,0,2,Small 0-49,204084.67
2023-03-10,2043-03-09,7304,Very Long 5000-15000,US,WA,Other,98005,Region 9,10500.0,9068.0,0,8,Small 0-49,430901.7
2011-07-27,2026-07-26,5478,Very Long 5000-15000,US,WA,Other,98134,Region 9,19335.0,16830.0,2,0,Small 0-49,669397.09
2010-04-01,2025-03-31,5478,Very Long 5000-15000,US,WA,Other,98273,Region 9,1200.0,1200.0,0,0,Small 0-49,39337.05
2021-09-15,2036-09-14,5478,Very Long 5000-15000,US,WA,Other,98512,Region 9,3371.0,2922.0,0,3,Small 0-49,102743.46
2012-10-18,2027-10-17,5477,Very Long 5000-15000,US,WA,Other,98059,Region 9,7408.0,6702.0,0,10,Small 0-49,258713.38
2011-04-20,2026-04-19,5478,Very Long 5000-15000,US,CA,CA,90211,Region 9,3876.0,2818.0,3,8,Small 0-49,106224.0
2021-07-01,2031-06-30,3651,Long 3000-4999,US,CA,CA,90211,Region 9,3892.0,3384.0,5,4,Small 0-49,121583.55
2022-05-28,2042-05-27,7304,Very Long 5000-15000,US,WA,Other,98383,Region 9,4526.0,3936.0,0,1,Small 0-49,98505.9
2011-01-19,2026-01-18,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,20328.0,17283.0,0,73,Large 50-99,649896.05
2018-11-01,2029-10-31,4017,Long 3000-4999,US,WA,Other,98188,Region 9,34315.0,29957.0,52,72,Large 50-99,1512308.97
2012-01-16,2027-01-15,5478,Very Long 5000-15000,US,WA,Other,98660,Region 9,3981.0,3420.0,0,13,Small 0-49,105329.59
2011-06-01,2027-02-06,5729,Very Long 5000-15000,US,WA,Other,98225,Region 9,5433.0,5115.0,6,7,Small 0-49,171953.87
2011-06-17,2026-06-16,5478,Very Long 5000-15000,US,WA,Other,98402,Region 9,5555.0,4830.0,15,0,Small 0-49,145956.26
2011-12-02,2026-12-01,5478,Very Long 5000-15000,US,WA,Other,98611,Region 9,5101.0,4941.0,0,0,Small 0-49,153712.48
2018-09-01,2038-08-31,7304,Very Long 5000-15000,US,WA,Other,98134,Region 9,15349.0,15349.0,0,24,Small 0-49,292180.55
2010-10-01,2026-08-22,5804,Very Long 5000-15000,US,WA,Other,98001,Region 9,30470.0,27635.0,30,97,Large 50-99,1105773.76
2012-07-01,2027-06-30,5477,Very Long 5000-15000,US,WA,Other,98004,Region 9,22564.0,19135.0,18,20,Small 0-49,1180971.32
2012-05-10,2027-05-09,5477,Very Long 5000-15000,US,WA,Other,98201,Region 9,11970.0,11740.0,0,0,Small 0-49,376136.22
2012-02-07,2027-02-06,5478,Very Long 5000-15000,US,WA,Other,98248,Region 9,8000.0,8000.0,0,20,Small 0-49,167080.68
2013-05-01,2033-04-30,7304,Very Long 5000-15000,US,WA,Other,98248,Region 9,6077.0,6077.0,0,14,Small 0-49,168723.4
2011-12-14,2026-12-13,5478,Very Long 5000-15000,US,WA,Other,99201,Region 9,9488.0,8640.0,18,8,Small 0-49,213654.57
2013-09-11,2028-09-10,5478,Very Long 5000-15000,US,WA,Other,98520,Region 9,1886.0,1683.0,0,2,Small 0-49,52770.84
2012-11-14,2027-11-13,5477,Very Long 5000-15000,US,CA,CA,91331,Region 9,4532.0,4101.0,0,0,Small 0-49,173668.16
2012-08-24,2027-08-23,5477,Very Long 5000-15000,US,OR,Other,97205,Region 9,14750.0,12826.0,0,0,Small 0-49,396048.11
2020-04-01,2030-03-31,3651,Long 3000-4999,US,WA,Other,98503,Region 9,12570.0,12570.0,0,30,Small 0-49,462344.96
2013-10-01,2033-09-30,7304,Very Long 5000-15000,US,WA,Other,99301,Region 9,23427.0,22915.0,0,20,Small 0-49,176088.08
2012-07-01,2032-06-30,7304,Very Long 5000-15000,US,OK,Other,73102,Region 7,38601.0,38601.0,0,129,XLarge 100-249,1052557.17
2014-09-03,2029-09-02,5478,Very Long 5000-15000,US,WA,Other,98230,Region 9,7408.0,7408.0,0,20,Small 0-49,217042.85
2013-10-01,2033-09-30,7304,Very Long 5000-15000,US,WA,Other,99347,Region 9,10516.0,9053.0,0,71,Large 50-99,181638.29
2012-12-22,2025-12-21,4747,Long 3000-4999,US,WA,Other,98188,Region 9,74797.0,68308.0,4,274,Jumbo 250-5000,2432884.71
2013-10-01,2033-09-30,7304,Very Long 5000-15000,US,AZ,Other,85048,Region 8,2813.0,2813.0,0,8,Small 0-49,77433.64
2015-01-01,2024-12-31,3652,Long 3000-4999,US,OR,Other,97205,Region 9,2078.0,2070.0,0,3,Small 0-49,32692.0
2014-09-22,2034-09-21,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,0.0,0.0,71,0,Small 0-49,517164.0
2015-09-01,2025-08-31,3652,Long 3000-4999,US,WA,Other,98102,Region 9,10000.0,10000.0,0,6,Small 0-49,83500.0
2023-12-01,2033-11-30,3652,Long 3000-4999,US,CA,CA,94111,Region 9,116150.0,116150.0,0,0,Small 0-49,2039811.68
2015-02-18,2025-02-17,3652,Long 3000-4999,US,WA,Other,98250,Region 9,5084.0,4576.0,6,0,Small 0-49,238051.72
2014-02-01,2028-01-31,5112,Very Long 5000-15000,US,WA,Other,98390,Region 9,59458.0,59458.0,0,95,Large 50-99,979273.26
2014-02-01,2028-01-31,5112,Very Long 5000-15000,US,WA,Other,98390,Region 9,381792.0,381792.0,0,355,Jumbo 250-5000,6288114.24
2015-10-26,2025-10-25,3652,Long 3000-4999,US,WA,Other,99328,Region 9,4320.0,4168.0,0,14,Small 0-49,41342.0
2016-12-07,2026-12-06,3651,Long 3000-4999,US,WA,Other,98282,Region 9,10377.0,8928.65,0,18,Small 0-49,246045.5
2017-08-01,2027-07-31,3651,Long 3000-4999,US,WA,Other,98802,Region 9,6402.0,4548.0,0,2,Small 0-49,161833.55
2018-08-01,2038-07-31,7304,Very Long 5000-15000,US,WA,Other,98944,Region 9,17001.0,15993.0,0,66,Large 50-99,699717.57
2018-01-23,2038-01-22,7304,Very Long 5000-15000,US,CA,CA,94105,Region 9,281805.0,262100.0,0,1191,Jumbo 250-5000,11701765.7
2018-03-01,2028-02-29,3652,Long 3000-4999,US,WA,Other,98501,Region 9,2069.0,1787.0,0,5,Small 0-49,60269.92
2017-12-20,2032-12-19,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,5824.0,5200.0,0,2,Small 0-49,161332.72
2019-02-28,2034-02-27,5478,Very Long 5000-15000,US,NC,Other,27101,Region 2,9567.0,8300.0,0,14,Small 0-49,479350.58
2020-11-16,2040-11-15,7304,Very Long 5000-15000,US,WA,Other,98248,Region 9,26768.0,25584.0,0,51,Large 50-99,887548.91
2019-10-18,2034-10-17,5478,Very Long 5000-15000,US,OR,Other,97224,Region 9,10212.0,10160.0,0,19,Small 0-49,273886.58
2020-09-09,2035-09-08,5477,Very Long 5000-15000,US,WA,Other,98801,Region 9,7122.0,7100.0,0,0,Small 0-49,277753.42
2021-11-29,2036-11-28,5478,Very Long 5000-15000,US,WA,Other,98040,Region 9,4523.0,3933.0,0,6,Small 0-49,142088.98
2023-08-09,2040-08-08,6209,Very Long 5000-15000,US,WA,Other,98040,Region 9,14743.0,12820.0,0,16,Small 0-49,425069.05
2018-01-29,2033-01-28,5478,Very Long 5000-15000,US,GA,Other,30308,Region 3,29693.0,23214.0,50,0,Small 0-49,2055418.56
2019-02-15,2039-02-14,7304,Very Long 5000-15000,US,WA,Other,98204,Region 9,430.0,376.0,0,2,Small 0-49,23030.8
2021-12-01,2041-11-30,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,57341.0,50362.0,25,0,Small 0-49,2019233.84
2021-02-04,2041-02-03,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,14860.0,13268.0,9,0,Small 0-49,546622.38
2020-04-01,2030-03-31,3651,Long 3000-4999,US,WA,Other,98503,Region 9,12570.0,12570.0,0,30,Small 0-49,462344.96
2020-11-01,2040-10-31,7304,Very Long 5000-15000,US,WA,Other,98801,Region 9,15267.0,15267.0,0,62,Large 50-99,290780.13
2023-03-10,2038-03-09,5478,Very Long 5000-15000,US,WA,Other,98004,Region 9,11997.0,11212.0,0,0,Small 0-49,529799.58
2022-03-11,2043-11-26,7930,Very Long 5000-15000,US,WA,Other,98004,Region 9,21928.0,19068.0,0,14,Small 0-49,919033.39
2022-07-01,2042-06-30,7304,Very Long 5000-15000,US,WA,Other,98208,Region 9,22484.0,19551.0,0,92,Large 50-99,393132.73
2020-10-20,2035-10-19,5477,Very Long 5000-15000,US,WA,Other,98033,Region 9,1282.0,1165.0,0,2,Small 0-49,38830.91
2021-08-18,2031-08-17,3651,Long 3000-4999,US,WA,Other,98226,Region 9,1020.0,1010.0,0,2,Small 0-49,51476.72
2022-07-18,2042-08-17,7335,Very Long 5000-15000,US,WA,Other,98801,Region 9,31866.0,29235.0,0,192,XLarge 100-249,883728.08
2021-01-01,2038-07-31,6420,Very Long 5000-15000,US,WA,Other,98801,Region 9,964.0,685.0,0,1,Small 0-49,21028.36
2023-08-29,2033-08-28,3652,Long 3000-4999,US,CO,Other,80202,Region 8,17720.0,17396.0,0,4,Small 0-49,443800.88
2022-11-17,2042-11-16,7304,Very Long 5000-15000,US,WA,Other,99216,Region 9,9775.0,8500.0,0,42,Small 0-49,377663.12
2024-04-26,2044-04-25,7304,Very Long 5000-15000,US,WA,Other,98004,Region 9,15030.0,13420.0,0,21,Small 0-49,676170.87
2023-08-03,2043-08-02,7304,Very Long 5000-15000,US,WA,Other,98004,Region 9,7794.0,7048.0,0,13,Small 0-49,293215.98
2024-02-01,2044-01-31,7304,Very Long 5000-15000,US,CA,CA,94104,Region 9,47965.0,41276.0,0,0,Small 0-49,1775286.63
2023-12-06,2033-12-05,3652,Long 3000-4999,US,WA,Other,98226,Region 9,3808.0,3299.0,0,0,Small 0-49,190294.46
2008-01-17,2027-01-16,6939,Very Long 5000-15000,US,DC,Other,20024,Region 2,99150.0,90616.0,0,0,Small 0-49,4909002.81
2008-01-17,2027-01-16,6939,Very Long 5000-15000,US,DC,Other,20024,Region 2,403847.0,367983.0,0,0,Small 0-49,20032732.6
2019-12-22,2029-12-21,3652,Long 3000-4999,US,DC,Other,20002,Region 2,26327.0,22929.0,49,0,Small 0-49,1532039.42
2009-03-16,2028-12-31,7230,Very Long 5000-15000,US,DC,Other,20008,Region 2,30000.0,26733.0,4,0,Small 0-49,1459800.0
2017-02-01,2027-01-31,3651,Long 3000-4999,US,DC,Other,20008,Region 2,10767.0,9406.0,0,0,Small 0-49,542462.62
2007-11-08,2025-07-11,6455,Very Long 5000-15000,US,MD,Other,20814,Region 2,477473.0,415114.0,242,0,Small 0-49,24990515.0
2019-06-30,2034-06-29,5478,Very Long 5000-15000,US,DC,Other,20037,Region 2,189008.0,164549.0,100,0,Small 0-49,9796451.16
2010-08-23,2025-08-22,5478,Very Long 5000-15000,US,DC,Other,20002,Region 2,54790.0,49053.0,0,0,Small 0-49,2837593.15
2010-06-23,2025-06-22,5478,Very Long 5000-15000,US,DC,Other,20002,Region 2,521000.0,466470.0,365,0,Small 0-49,28405651.2
2018-02-01,2028-01-31,3651,Long 3000-4999,US,DC,Other,20024,Region 2,36678.0,31640.0,0,0,Small 0-49,1886343.46
2014-12-15,2029-12-14,5478,Very Long 5000-15000,US,DC,Other,20024,Region 2,87286.0,73934.0,8,0,Small 0-49,3815744.21
2011-06-01,2025-05-31,5113,Very Long 5000-15000,US,DC,Other,20024,Region 2,61231.0,52103.0,0,0,Small 0-49,3113589.17
2018-10-06,2033-10-05,5478,Very Long 5000-15000,US,NJ,Other,07981,Region 0,493620.0,442558.0,268,0,Small 0-49,26113316.8
2017-02-11,2032-02-10,5477,Very Long 5000-15000,US,NJ,Other,07981,Region 0,345380.0,303805.0,250,0,Small 0-49,18825996.0
2017-09-12,2027-09-11,3651,Long 3000-4999,US,DC,Other,20001,Region 2,6685.0,6538.0,0,0,Small 0-49,297645.25
2024-03-01,2039-02-28,5477,Very Long 5000-15000,US,MD,Other,20814,Region 2,49804.0,45602.0,5,0,Small 0-49,2167618.99
2019-02-23,2034-02-22,5478,Very Long 5000-15000,US,MD,Other,20814,Region 2,63825.0,57957.0,1,0,Small 0-49,3108868.7
2018-06-25,2033-06-24,5478,Very Long 5000-15000,US,MD,Other,20814,Region 2,88036.0,78913.0,9,0,Small 0-49,3831950.16
2010-01-21,2025-01-20,5478,Very Long 5000-15000,US,DC,Other,20002,Region 2,30193.0,25477.0,0,1,Small 0-49,1462642.89
2011-06-26,2026-06-25,5478,Very Long 5000-15000,US,DC,Other,20002,Region 2,61739.0,52216.0,0,0,Small 0-49,3051354.07
2011-07-29,2026-06-25,5445,Very Long 5000-15000,US,DC,Other,20002,Region 2,8698.0,6973.0,0,0,Small 0-49,428570.26
2010-12-01,2024-12-31,5144,Very Long 5000-15000,US,DC,Other,20005,Region 2,63798.0,55637.0,0,0,Small 0-49,2835642.48
2010-12-31,2030-12-30,7304,Very Long 5000-15000,US,DC,Other,20001,Region 2,166770.0,144065.0,5,0,Small 0-49,8558677.37
2020-06-14,2030-06-13,3651,Long 3000-4999,US,DC,Other,20006,Region 2,51334.0,45834.0,41,0,Small 0-49,3005384.59
2021-02-11,2036-02-10,5477,Very Long 5000-15000,US,IL,IL,60606,Region 6,69507.0,60851.0,0,0,Small 0-49,3579562.4
2019-05-21,2034-05-20,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,173000.0,151355.0,5,0,Small 0-49,9206847.89
2019-05-17,2029-05-16,3652,Long 3000-4999,US,MD,Other,20814,Region 2,7659.0,6900.0,0,0,Small 0-49,344730.38
2024-12-01,2041-04-13,5977,Very Long 5000-15000,US,MD,Other,20814,Region 2,0.0,0.0,0,0,Small 0-49,1957300.59
2021-04-14,2041-04-13,7304,Very Long 5000-15000,US,MD,Other,20814,Region 2,180000.0,159033.0,10,0,Small 0-49,8333197.48
2011-03-15,2026-03-14,5478,Very Long 5000-15000,US,MD,Other,20814,Region 2,330000.0,288638.0,53,0,Small 0-49,14720565.0
2010-10-01,2026-09-30,5843,Very Long 5000-15000,US,DC,Other,20004,Region 2,151300.0,127026.0,0,0,Small 0-49,7888132.53
2022-07-01,2032-06-30,3652,Long 3000-4999,US,IL,IL,60606,Region 6,85000.0,73226.0,14,0,Small 0-49,4066595.98
2022-08-09,2032-08-08,3652,Long 3000-4999,US,IL,IL,60606,Region 6,14515.0,12157.0,0,0,Small 0-49,694738.77
2022-08-09,2028-08-08,2191,Medium 1000-2999,US,IL,IL,60606,Region 6,96000.0,84500.0,0,0,Small 0-49,4597102.32
2024-07-15,2034-07-14,3651,Long 3000-4999,US,IL,IL,60606,Region 6,10525.0,9270.0,2,0,Small 0-49,243733.44
2011-07-15,2026-01-14,5297,Very Long 5000-15000,US,IL,IL,60606,Region 6,26009.0,22208.0,1,0,Small 0-49,1287900.94
2021-09-01,2031-08-31,3651,Long 3000-4999,US,IL,IL,60606,Region 6,22303.0,19227.0,3,0,Small 0-49,1093463.75
2017-09-12,2027-09-11,3651,Long 3000-4999,US,IL,IL,60606,Region 6,41021.0,34871.0,17,0,Small 0-49,1821634.64
2015-07-01,2025-06-30,3652,Long 3000-4999,US,MD,Other,21202,Region 2,17593.0,14676.0,0,0,Small 0-49,795617.01
2021-11-21,2036-11-20,5478,Very Long 5000-15000,US,VA,Other,22203,Region 2,52881.0,45073.0,2,0,Small 0-49,2626942.27
2024-04-10,2044-04-09,7304,Very Long 5000-15000,US,VA,Other,22203,Region 2,162000.0,139631.0,180,0,Small 0-49,8185461.72
2021-03-11,2025-01-31,1422,Medium 1000-2999,US,DC,Other,20007,Region 2,347.0,347.0,0,0,Small 0-49,33000.0
2023-07-22,2033-07-21,3652,Long 3000-4999,US,MA,Other,02458,Region 0,11858.0,10300.0,0,0,Small 0-49,676098.94
2014-06-01,2028-09-29,5234,Very Long 5000-15000,US,DC,Other,20052,Region 2,463151.0,379747.0,25,0,Small 0-49,25418118.8
2018-01-28,2026-01-27,2921,Medium 1000-2999,US,DC,Other,20005,Region 2,0.0,0.0,0,175,XLarge 100-249,865200.0
2020-07-15,2035-07-14,5477,Very Long 5000-15000,US,TX,TX,78230,Region 7,473000.0,424561.0,12,0,Small 0-49,24046883.6
2023-12-07,2025-01-31,421,Short 0-999,US,DC,Other,20015,Region 2,2061.0,2061.0,0,0,Small 0-49,71820.0
2019-10-01,2039-09-30,7304,Very Long 5000-15000,US,GA,Other,30326,Region 3,349701.0,307452.0,11,0,Small 0-49,18122563.4
2009-08-17,2027-08-16,6573,Very Long 5000-15000,US,MD,Other,20814,Region 2,303546.0,275227.0,17,0,Small 0-49,13973422.1
2010-12-01,2025-11-30,5478,Very Long 5000-15000,US,MD,Other,20814,Region 2,15977.0,13906.0,0,0,Small 0-49,813219.98
2022-07-16,2032-07-15,3652,Long 3000-4999,US,DC,Other,20007,Region 2,52225.0,47738.0,0,0,Small 0-49,2055561.3
2021-01-03,2026-01-02,1825,Medium 1000-2999,US,MD,Other,20814,Region 2,46821.0,42773.0,6,0,Small 0-49,2087092.82
2013-01-03,2027-08-16,5338,Very Long 5000-15000,US,MD,Other,20814,Region 2,162293.0,147278.0,0,0,Small 0-49,7434103.4
2014-03-13,2029-03-12,5478,Very Long 5000-15000,US,NY,NY,10018,Region 1,201281.0,176778.0,195,0,Small 0-49,12294598.4
2022-08-23,2032-08-22,3652,Long 3000-4999,US,DC,Other,20001,Region 2,34926.0,29082.0,0,0,Small 0-49,1563327.47
2022-06-13,2037-06-12,5478,Very Long 5000-15000,US,DC,Other,20001,Region 2,24139.0,21313.0,0,0,Small 0-49,1109395.19
2022-08-31,2032-08-30,3652,Long 3000-4999,US,DC,Other,20001,Region 2,194836.0,170578.0,10,0,Small 0-49,9287512.19
2014-09-01,2029-08-31,5478,Very Long 5000-15000,US,NY,NY,10018,Region 1,168496.0,157047.0,74,0,Small 0-49,9084866.05
2017-08-11,2032-08-10,5478,Very Long 5000-15000,US,IL,IL,60606,Region 6,206035.0,178015.0,2,0,Small 0-49,9710585.48
2015-10-13,2025-10-12,3652,Long 3000-4999,US,IL,IL,60606,Region 6,66390.0,57750.0,0,0,Small 0-49,2547873.59
2023-11-08,2033-11-07,3652,Long 3000-4999,US,IL,IL,60606,Region 6,18372.0,15385.0,20,0,Small 0-49,868571.9
2015-10-13,2025-10-12,3652,Long 3000-4999,US,IL,IL,60606,Region 6,38069.0,33047.0,0,0,Small 0-49,1354826.86
2017-05-22,2032-05-21,5478,Very Long 5000-15000,US,NY,NY,10022,Region 1,113301.0,99486.0,14,0,Small 0-49,5300309.08
2022-03-31,2037-03-30,5478,Very Long 5000-15000,US,NY,NY,10022,Region 1,39724.0,34370.0,24,0,Small 0-49,1968747.82
2019-11-18,2029-11-17,3652,Long 3000-4999,US,DC,Other,20006,Region 2,61441.0,51199.0,0,0,Small 0-49,2633271.05
2019-11-14,2029-11-13,3652,Long 3000-4999,US,DC,Other,20006,Region 2,49758.0,42535.0,0,0,Small 0-49,2140201.05
2019-08-12,2029-08-11,3652,Long 3000-4999,US,DC,Other,20006,Region 2,42133.0,35460.0,0,0,Small 0-49,1804163.86
2022-03-07,2027-03-06,1825,Medium 1000-2999,US,IL,IL,60601,Region 6,0.0,0.0,58,0,Small 0-49,147454.56
